text,rating,sentiment_label
"Pesan 11 Juni 2019 pas flash sale tengah malam, 4 hari saja (tanggal 15 Juni 2019 tengah hari) paket TV baru sudah tiba di Bali! 👍 Segera setelah paket saya terima, saya mendapati paket boks TV hanya dibungkus bubble wrap, pojok boksnya penyok, deg-degan tapi optimis di dalamnya pasti ada styrofoam pelindung ekstra seperti produk elektronik pada umumnya. Buka segelnya, benar saja, si TV baru aman tenteram dan damai di dalam! Hehehe.. Cek maricek, eh...koq kelengkapannya ada yang kurang ya? Kartu garansinya nggak ada!!?! Langsung cus chat Coocaa LazMall, dibalas sama operator yang namanya Rian. Kakak operator yang satu ini, sopannya kayak orang keraton Jogja, bahasanya ramah, disitu dia jelaskan baik-baik kalau kartu garansinya bisa pakai nota pembelian yang sudah dikirim ke email. Saya nanya lagi masalah TVnya yang (awalnya) nggak bisa disetting jam digitalnya, eh....Kak Rian gak bisa jawab!! Eits...gak cuma gitu koq, masih tetep dibantu sama kakak operator yang satu ini, diarahkan untuk menghubungi Coocaa support via WhatsApp euy! Kurang keren apalagi coba! Btw, TVnya keren nih! Bukan SmartTV sih memang, tapi layarnya itu lho, jernih! Suaranya juga sangat jelas, dikencengin mentok pun speakernya gak cempreng! Harganya apalagi, gara-gara flash sale di Lazada, masih bisa nabung, cuy! Top markotop!! Coocaa? Definitely recommended!!!",5,1
"Trimakasih lazada barangnya sudah sampai dengan selamat,kemasan rapih,amazing pesen mlm besoknya sampai tq so much pokoknya gk pernah kecewa blanja dilazada,barang selalu Ori mantul tul tul👍👍👍",5,1
"barang oke sesuai spec,, tapi sayang pengiriman tidak sesuai dengan estimasi yang di berikan, pakai ekspedisi total logistic lama pengirimannya.. over all oke semua",4,1
Murmer tp g murahan,5,1
"thanks lazada..barang sdh sampai dan sangat recomended krn sangat bagus dan banyak viturnya...meski pengirimannya agak lama dan bikin dag dig dug takut barangnya nyampe tp dlm kondisi tdk sesuai. thanks jg buat ninja expres, kurirnya sangat ramah..the best Lazada",5,1
"barang bagus sampai di palembang dg selamat kurir nya jg oke banget saya bukak langsung depan kurir barang dicek oke baru ditinggal pergi packing kayu...langsung nonton netflix, cuma kok di mata pedes ya apa krna gak ada HDR nya ..hhe atau mata blm terbiasa sm yg 4K",4,1
"saya belum menerima barangnya , tetapi sudah terkirim tertera dilazada, bagaimana itu?",5,1
"beli pas 9.9 datng unit tgl 12.9 dgn harga3.6 tdk dpt premium vip card,knapa tidak disertakan? agak kecewa dengan fisik tv yg ditampilkan ternyata masih ada bezelnya tidak sesuai dgn gambar yg diiklan kan (infinity view) saya kira tv ini tanpa bezel dikanan kiri dan atasnya. tertarik beli ini krn saya lihat tanpa bezel.ternyata oh ternyata(lihat gbr yg saya lampirkan) mending beli yg tipe biasa. untuk fitur sudah coba beberapa sih aman dan lancar",4,1
"Bagus,  sesuai deskripsi dan gambar... 

5 stars on your pocket...",5,1
"TV ok bingits. Tapi saya tidak menyangka bakal sampai selama itu, serasa dikirim dari LN. Padahal utk sekelas TV ini tentu punya banyak distributor di seluruh kota besar Indonesia ( kenapa tidak ambil stok dr distributor)",5,1
"barang udah sampe by ninja expres...over all ninja expres good...tp barang blm dibuka, mudah2an barangnya ori LG dan bukan rekon",5,1
Mudah2an bagus belum dibuka,4,1
agak berbeda dengan gambar. tp tetap work thx,4,1
Harga murah tapi ga murahan kualitas lumayan g kalah sama tv tv merk terkenal .. semoga tv awet dan g bermasalah ..,5,1
"item gk ada cacat, ukuran gak salah saat dipake",5,1
"wow,hebat,brg mendarat aman 3 hari saja,barang mantap betul-betul smart ini dia,cuma blon tau nyetelnya, klo beli briket nya ada nga ya dan berapa,thanks utk seller brgnya keliatannya mulus dan kurir yg bagus",5,1
"barang belum saya terima tp dinotif uda dterima jd nanti saya ubah kalo barang orderan saya uda dikirim dan nyata dtangan saya,makasi",5,1
"Terima kasih Lazada, tvnya udh sampe Pwt, pengiriman 6 hari pake ninjavan kurirnya baik sekalian dipasangin. Tvnya bagus ga kalah sama sony, semoga awet tvnya.",5,1
"Pelayanan cepat, pengiriman cepat dan aman, harga murah tapi tidak murahan, suaranya bagus, Tapo sayang, klo ini Android pasti lebih bagus lagi. Salam dari Samarinda. Terimakasih Coocaa",5,1
"Packing nya ok lah. Cuma belum sempat d cek nyala apa tidak nya. Baru dilihat kelengkapan, sesuai sama yang d iklankan.. Pengiriman justru lebih awal, bagus lah. Harusnya tgl 8,eh tgl 7 sudah dateng.. Trimakasih fast respon nya pelayanan ok.",5,1
Produk tinggal plug and play,5,1
Produk sudah sampai dg baik.,5,1
sesuai gambar...bagus tanpa cacat...cuma blm sy coba..karena buat jual kembali di toko saya...moga laris manis...pengirim ramah...tanks lazada,5,1
barang sesuai msh baru bersegel pula dpt sarung nya walau pun pengiriman lma tp puas banget cm blm sy pake msh bingung ditambah lgi nyalain blutooth susah banget tp puas gak ngcewain mksh Yueyi Store,5,1
"barang cepat sekali pengirimany,kemarin pesen sekarang udh sampai,walaupun tidak langsung dipake karena blm diinstal saya meraasa senang,terima kasih lazada",5,1
Packagingnya rapi banget...pengirimannya jg gak lama...tokonya jg quick respon...mantappp..,5,1
Thanks seller... Good quality good repons..,5,1
Barang yg sampe Cruzer yg biasa tidak sesuai di gambar tapi size-nya 64GB,4,1
"Sudah sampai dengan baik tidak kurang satu apapun  Packingnya juga safety pakai kayu  Gambar,warna good banget  Puas banget  Tq changhong dan lazada",5,1
Alhamdulilah TVnya dah nyampe walaupun harus di jemput sendiri. karena kurir takut bawa pake motor. gambarnya bagus. coocaa LED TV  harga murah tapi bukan murahan semoga barangya awet tahan lama,5,1
tv murah tapi tidak.murahan ..udah digital lagi top markotop,5,1
barang sesuai pic baguss.cm knp pengirimanya lama sekali yaa....mohon dperbaiki untuk pengirimanya yg tdk tepat wktu. thanks lazada atas diskon barang nya yg sesuai pic.....,5,1
"thanks gan, barang sudah sampe dengan aman, kualitas bagus kyk jam tangan mahal",5,1
barang sudah sampai terimakasih,5,1
Kualitas top untuk harganya???p esan kedua kalinya,5,1
"Barang memuaskan,  saya transfer ke lazada hari jumat pukul 8 malam,  sampai senin siang..  Dibawah saya banyak pembeli tidak puas krna faktor pengiriman yg lama  tapi saya sendiri merasa puas,  awal memang sudah saya DM Jne via twetter menanyakan no resi yg diinput,  dan langsung dijawab oleh jne bahwa barang sedang dalam proses pengiriman,  barang kwalitas bagus & memuaskan,  thanks lazada..",5,1
"Pelayanan bagus,  real capacity..   Tapi kurir attitude nya kurang baik.   Mohon maaf Saya lebih suka jika kurir yang biasa dari LEX ID  selain itu kurang.",5,1
"PAGINYA PESAN, SIANGNYA LANGSUNG DI KIRM GIMANA TIDAK MEMBAHAGIAJKAN COBA :))) BARANG BERGARANSI, PAKET RAPIH DAN AMAN KARNA DIKIRIMKAN VIA APLIKASI ONLINE YANG LANGSUNG SAMPAI BUKAN SEMACAM EKSPEDISI YANG MUNGKIN BARANG GA TERJAMIN SELAMAT SAMPAI TUJUAN YAH..",5,1
"Hahaha. Alhamdulillah udah sampe 4 harian ke Bali, awalnya sempet parno duluan mau pesen, karena baca ulasan2 sebelumnya, takut pecah lah, takut lecet, eror, dll. Tapi aman aman aja dan bagus banget, lumayanlaaaah. Kurirnya juga bersahabat, pas gaada orang dikosan. aku lagi kuliah, aku suruh aja masuk kurirnya dan di videocall juga biar percaya. Ini langsung coba-coba aja sendiri, meskipun anten tv masih pinjem temen kosan sebelah. Haha mantul bening juga meski pake antena begini. Mantep deh lazada sama ninjanya hahahaha senengggg",5,1
barangnya udah sy terima...barangnya bgs...udah sy pake...tp blm tau bnr 64 Gb...ga...trus file nya aman ga...,5,1
MURAH DAN GA MURAHAN :),5,1
Pelayanan cepat barangnya mantap,5,1
packing super rapi pengiriman cpt laptop'a jg bagus tks lazada gk pernah kecewa,5,1
"packing aman dan rapi. isi lengkap, gaada yg tertinggal. nyampe dengan selamat. pengiriman cepat untuk jarak ke Aceh, cuma 3 hari. suara tv nya bagus dan enak untuk didengar. FHD tv, kualiatas gausah ditanyakan. Overall, keren banget untuk Coocaa Tv dan Lazada",5,1
"KELEBIHAN : TV 4K, ANDROID + SMART TV, HARGA BERSAING Untuk 50 inch, 3 HARI SAMPE, INTERNAL + RAM CUKUP Untuk di TV.......... KEKURANGAN : UI Bikin Pusing Orang Awam ALURNYA. (2)SUARA GAK STABIL (KADANG JADI KECIL & BESAR SENDIRI),, (3) BUKU PANDUAN BENER2 GAK LENGKAP.. SEMOGA AWET. Thx Lazada.",4,1
Mantap ini barang biar murah tp tidak murahan,5,1
Mantapp murah meriah tapi ga murahan pengiriman cepat,5,1
Cepat sekali sampainya...dan sesuai dengan pesanan...,5,1
Barang murah tapi bukan murahan lazada jagonya barang berkualitas,5,1
Seperti di foto proses cepat,5,1
"Barang telah sampai, dan kualitas sesuai dengan harganya",4,1
barangnya tidak salah dan sesuai,5,1
Makasih om. Maaf kirain barangnya rusak ternyata gak mau colok WAN klo utk AP.,5,1
Puas. Barang berkualitas.......,5,1
Produk Ok cuma kekurangan nya pas mau masuki aja kaki ke sepatu agak perlu perjuangan...thank u,5,1
"Barang nya sih bgus, tpi salah beli, mau ambil xiomi 4a malah coocca, mo di cancel ga bisa, hrus brang dtang dlu... hmmmmm.... buat lazada, klau bikin gmbar jgn sm dgn brang merk lain... biar ga da yg salah klik sperti sya...",5,1
"harga nya murah, ongkos nya jg murah tp datang nya lumayan lama walopun estimasi blm habis paket lumayan rawan karena tidak dipacking kayu TV LED nya bagus, gambar jernih tp speakernya cempreng mudah2an awet TV LED nya",5,1
Mantap respon sangat cepat terima kasih gan..,5,1
"sore pesan,besok siangnya sampai padahal ke surabaya.       langganan sama lapak ini,blm dibuka tp percaya.",5,1
"bagus sebenarnya tapi anak saya gak cocok,prosesornya kurang maunya intel core i3 2,5 ghz bisa return g ya nambah harganya gitu saya harap ada solusi dari pihak penjual terimakasih...",5,1
"Barangnya ori, kualitasnya baik, barang diterima sesuai pesanan dan tidak lecek. Terima kasih.",5,1
"Sudah saya terima, sesuai jadwal! Flashdidk bisa dipake, cuma tdk 16GB, malah kurang dr 15...bonusnya bisa dipake tp tdk langsung lancar jaya.. Thanks Lazada..",4,1
Cocok sesuai foto dan bagus barangnya,5,1
"Barang nya sampe dgn selamat, order hr minggu sampe nya hari senin jam 10 pagi. Awal nya saya instal windows 8.1 Enterprise 64 bit, namun ada driver ga support di windows tsb. tenyata saya yg ga teliti, di Disk Diver di tulis windows 10 64 bit only, akhirnya saya update aja ke windows 10 Enterprise, dan alhamulillah semua driver bs di instal..  MAKASIH LAZADA",5,1
"tv oke original, packing cuma bublewrap tdk aman untuk pengiriman paket tv hanya menggunakan buble wrap, yang betul di packing kayu juga biar lcd aman dan tahan sama goncangan selama pengiriman, pengiriman terlalu lambat",5,1
produk dan kualitas tdk mengecewakan hanya gojek nya yg lelet thx......................,5,1
barang sudah dicoba OK... kasih bintang 4 karena sempet kesalahan info dikasih tahu barang sudah diterima.... padahal belum...untung tidak ada apa2.... moga jadi lebih teliti,4,1
Bubble warp nya kurang banyak. Untung TV nya Gak ada yang lecet. Barang yang diterima sesuai harapan.,4,1
"Jam tangannya cantik, original, packing aman, lengkap dengan case, tag harga dan buku garansi yg sudah di cap.
Dapat harga flash sale lagi. Tq..
Hanya dr jne tidak seperti biasa, jne yes seller kirim sabtu, senin blm dtg. Tp penantian sudah terbayar saat lihat jamnya :)",5,1
As Always tak pernah mengecewakan,5,1
bagus tebal papa saya suka,5,1
"Fast Seller,barang diterima dengan aman,sesuai dengan gambar,kualitas juga OK, Recommended ???",5,1
"Penjual cepat,  hanya pengirimannya kurang cepat. Thx u ya.",5,1
Cepat Pengirimannya Barang Sesuai Pesanan. Suata terobosan baru untuk Coocaa TV murah meriah dan canggih tdk kalah sama kompetitor Jepang dan Korea,5,1
Surprisingly bagus bangett barangnya. Finishingnya halus. Dapet personal message juga dari sellernya.. Truly recommended!,5,1
"Alhamdulillah berfungsi dengan baik,  youtube bisa langsung diakses, tapi aplikasinya kurang banyak..  tidak ada iflix",5,1
"ga nyesal belinyaaaaaa....fd nya bagus, lucu, jd pengen dipajang aja ga usah dipake",5,1
"Mantaap,dapat harga TV LED termurah hanya di Lazada,,TV 24` hanya 1jt,sudah dixoba dan terpasang,gambar bening,cuma 1 yg kurang tidak bisa USB Movie",5,1
Barang nya udh sampe sesuai pesanan biarpun aga lama ga ppa lah trimaksih,5,1
"Akhirnya dpt jg hrg flash sale 9.9 setelah 3x percobaan krn 2x yg sblmnya orderan ditolak pdhl sdh dbayar, untungnya limit cc msh tersedia soalnya orderan yg ditolak tdk otomatis balik ke limit cc.  Pengiriman lebih cepat dr estimasi. Produk utuh ga ada cacat dan berfungsi semuanya. Fitur lumayan lengkap apalagi bwt sy yg cuma dipake nonton tv sama yutuban aja. Mudah-mudahan awet krn dipake 12jam stiap hr bwt di cafe, agak tenang krn ada garansi ampe 3 thn dtambah vip card staun. *vip card ada di samping dus dlm amplop putih",5,1
"Awalnya kurang familiar dengan product yang satu ini, namun setelah ""searching"" ternyata banyak yang memberikan respon yang baik, dan akhirnya saya ingin mencobanya.  Program 9.9 Lazada kemarin saya cukup luck karena dapat item ini seharga 3 jt (entah hanya pas 9.9 saja atau nantinya harga akan tetap sgtu) Well barangnya sudah tiba dan sudah saya testing, berikut ulasannya : Kelebihan - Pengiriman cepat (order 9.9 sampai tgl 10.9) & Barang sampai dengan selamat walaupun packingnya hanya bubble wrap (thanks 4 kurir JNE nya) - Sangat worth it untuk dibeli. harga murah tapi kualitas tidak murahan. - Fitur2 smart TV menarik, sudah OS.8 Android TV & sudah Chromecast built in. Tampilan HOME MENU Dropdown, dan bisa di customize sesuai selera. - Kualitas Tampilan FHD 40"" pada film/object (1080p) : Tajam, Warna nyaman di lihat & Jernih. - Kualitas Suara yang di hasilkan fitur dts surround : Enak di dengar & tidak terasa noise/pecah-pecah. - Fitur lain : Chromecast berjalan dengan baik. Input suara Google Voice hampir akurat, memberikan nuansa real smart tv, voice menyesuaikan pilihan bahasa. Pilihan Bahasa : Indonesia ada. - Slot : Port USB 2x (1 USB 3.0, 1 USB 2.0 input samping), slot HDMI 2x, lainnya standar. - Remote Sudah Support BlueTooth : klik tombol HOME + tombol (arah) kiri, untuk melakukan pairing, sehingga ga perlu pointing ke sensor lagi. - Kelengkapan : kartu lengkap (petunjuk, greeting, & kartu garansi yang terlihat seperti premium smart tv) Kekurangan - Port yang di belakang tv cukup menyulitkan saat memasukan input, apabila tv di mount di dinding. - Remote TV masih terlihat konvensional & tidak efesien, dengan banyak tombol-tombol yang fungsinya ada yang sama (HOME dan MENU). - Menu Android TV masih sedikit lag. - Masih banyak aplikasi yang belum mendukung OS Android TV, sehingga banyak app yang belum bisa di nikmati - kapasitas memory & strorage internal android tv ini tidak terlalu besar, sehingga tidak bisa menyimpan banyak aplikasi. 4 GB(1 GB OS, 3 GB Free Space), RAM 1 GB. - Masih belum zero bezzel, display berbeda dengan aslinya. - Bahan masih full plastic (sesuai dengan harga) kesimpulan : Masih ada beberapa fitur yang belum sempat saya coba (LAN, HDMI, ATV/DTV,dll), namun saya rasa sudah cukup untuk mewakili ulasannya. Untuk harga yang terjangkau dengan fitur smart tv built on OS Android 8.0, serta tampilan yang premium sangat worth it untuk di miliki pada kelasnya.",5,1
"barang mantab. dapet harga 3,9jtan pas promo. sayang pengiriman dr JNE sangat buruk, lama pake banget padahal area bandung tp lamanya gak main2. lebih dr seminggu kalau tidak salah 10 hari kerja. Tp overall barang its oke sampai dengan selamat. senoga awet. kalau gak awet tinggal garansi aja yg di klaim.",5,1
Barang oke.. Pengiriman cepat.. Awalnya ragu dg packing bubble.. Tpi TV nya normal.. Semua berfungsi dg baik.. Mau tanya TV ini bs utk browsing ga ya? Ato cuman yutub aja? Klo bs browsing gmn caranya?,5,1
"Kulit luarnya halus tapi gampang sobek, mungkin saya yang kurang teliti baca deksripsi. Dibagian dalam bagus sesuai. Packingnya seperti biasa selalu memuaskan dari uGreen.",4,1
"TV LED dengan harga murah, kualitas unggulan, dan pengiriman di lakukan cepat oleh pihak Lazada, hanya Partner Logistics Lazada yaitu PT. Pos Indonesia, tidak professional, sesama Jakarta barang sampai lebih dari 5 hari, meleset dari estimasi pihak Lazada yang hanya 2 hari, dan tidak ada kabar berita apapun dari pihak Partner Logistics prihal paket kiriman barang. Lebih baik pihak Lazada ganti Partner Logistics.",4,1
"Bagus barang nya dan pengiriman cepat, mantap dah",4,1
Bagus berjalan sempurna... gampang setting nya,5,1
mf bos baru bls. psnan sudh sy trima kmarin. sip. sip,4,1
"Beli banyak karena murah , recommended",5,1
"Maaf agak lama, sekalian tunggu E-VIP nya. Barang sampai 4 hari, mnrt sy lama krn kurirnya. Kirim pakai mobil van. Bubble Wrap, tanpa packing kayu. Manual book hanya ada cara pasang, baik d dinding ataupun dg kaki. Tidak ada cara pakai TV nya, cari channel, operasional Youtube dll. Untuk operasional, harus saya coba coba sendiri. Setup awal mudah, mirip setup awal HP android, kalo bisa sdh ada Hotspot, minimal dr HP. Androidnya bagus banget, krn OS nya memang murni android, bahkan bisa di update pembaruan. Hanya saja, di pilihan Lokasi, lebih baik di centang non-aktif, krn jk di centang aktif, maka kadang lama cari sinyalnya. Remotenya agak susah dibuka, krn gk umum bentuk penutupnya. Tp klo udh tau selanya sih gampang. DVBT nya cakep gak ada masalah. Untuk penerimaan paling bagus, pakai antena luar digital, tinggiin antenanya, pakai kabel ki**ni. Cakep tuh hasilnya. Analog nya, penerimaan nya gk sebagus merk Korea sebelah. Hrs diakui, untuk penerimaan analog, paling bagus ya merk korea sebelah. Sy pernah pakai merk jepang sebelah jg msh kalah. Di analog, garis gambar jelas, tapi kurang halus, jd mirip TV LCD. Pdhl waktu pakai korea sebelah, analognya bening halus. Terakhir, terima kasih E-VIP card garansi 1 tahun sdh sy terima via e-mail  15 hari sejak tgl 11.11. Kesimpulannya, dg harga 2.7jt-3.0jt di 11.11, TV ini paling cakep diantara yg pernah sy pake. Gak rugi deh. Tapi klo harganya diatas segitu sih msh pikir2 dulu. Gimana pun,,, terima kasih Coocaa / SkyWorth",5,1
"respon penjual selalu cepat jawab, ditambah memberi tahu stok barang tinggal berapa, proses pembelian cepat dan pengiriman cepat. sempat was was saat tracking driver grab sulit karena seperti belum jalan dan diam saja, sekarang posisi dimana, kapan berangkat, tau tau sore sampai. untuk pengemasan, dus di dobel dua, bubble wrap ada, cuma kurang tebal. keseluruhan oke",5,1
"Barang sesuai pesanan, packing bagus, terima kasih banyak",5,1
Kualitas mantap terbaik pesanan cepat dan sukses selalu,5,1
"mantaplah, packing kayu sampai NTT. ga percuma menunggu 🙏",5,1
"Terima kasih Barang datng kondisi baik dan sesuai pesanan, Pengiriman Cepat, cuma packingnya hanya lapis bubble 1 lapis, menurut saya kurang aman,paling tidak kl TV 3 lapis Bubble.",5,1
"Tv coocca memang mantap design gk modern gk kalah sama merk yg jauh lbh mahal apa lg sdh andorid 8.0 top dah pokoknya..  Utk pengiriman nya pake ninja jg juara order rabu malem diterima jumat sore,, dpt harga flash sale + free ongkir pula..  Makasih Lazada 🙏👍👍",5,1
barang tidak sesuai dengan foto tidak ada dvd drive,5,1
"thx bwt semuanya... laptop mendarat dgn aman, tdk kurang satu apapun... mksh jg bonusnya...",5,1
alhamdulillah dah smpe tv nya dengan aman dan slamat 🙏🏻 makasih coocaa makasih lazada gk lupa makasih byak jga buat bpk kurir nya yg dah ngater smpe rmh siang2 panas2 🙏🏻 smoga amanah smua,5,1
Gampang rakitnya dan bagus juga raknya..,5,1
"barangnya cepat dtg dan sangat sesuai ekspetasi. semuanya berfungsi dg baik tapi tongsisnya tidak cocok dg hp saya. but it's better, thanks lazada",5,1
Barang sudah diterima dengan baik. sudah dipasang dan hasilnya tdk mengecewakan. Tapi pesanan tidak dateng bareng antara bracket dan tv nya. voucher hooq nya jg blm dapet sampai sekarang.,4,1
"sepertinya barang bagus, blm dibuka dan mudah2an tidak ada kendala",5,1
"tv kualitas bagus banget gak kalah sama merk lain dengan harga yg lumayan murah pas promo, paketan cuma pake buble wrap aja tp alhamdulillah aman nyampai rumah, mudah instal nya, cuma ini minus remote bawaannya aja yg gak berfungsi sama sekali, untung bisa pakai remote dari HP xiaomi saya.",4,1
"Aaahhhh parah nich barang, di colokin ke TV gak mau nongol File nya",5,1
Semoga awet belum saya coba,4,1
"Produk kualitas baik, pengiriman baik karna packing dengan kayu jadi sangat aman, cuman waktu pengiriman agak lama, mepet tanggal trakhir btas penerimaan. Overal merk cooca bagus,urah tapi tidak murahan",5,1
Mau nnya barang bisa di retur nggak y. Soal ny pas mau mindahin foto dan video gambar jadi rusak dan nggk bisa di buka,5,1
"Sdh dtes moga awet,untuk usb ok cuma srt film kadang tidak muncul dipause dulu play lagi baru ada,over all good",5,1
"laptop hp elitepad 900 g1 telah diterima tanpa cacat. meski tidak mulus banget, tapi berfungsi sangat sempurna. pengiriman sangat cepat. tidak sampai 3 hari udah sampai bandung. respon seller, seperti saya alami sejak pemesanan awal dua tahun yang lalu, kotakom sangat baik. bravo.",5,1
"Alhamdulillah 🤲🤲🤲, barang datang dengan slamat, sesuai pesana, pengirimannya pun cepet, TV nya mantulll👌👍👍👍, ini pesana kedua saya, bagussss🤗,gak pernah kecewa,  gak ada yg cacat ,puasss pokonya mah, makasihhh seller, ninja, dan lasada🙏😘😘",5,1
Bagus banget sesuai harapan dan murah tp gk murahan.. Bagus bangett..  Sesuai harapan,5,1
"Barang bagus cm pengirimannya agak lama,.......",5,1
"Good quality , keren banget
Bahan enak, nyaman",5,1
"Alhamdulillah tv udah datang,, pengiriman rapid meskipun nunggunya agak lama, tp oke bangettttt gambar tajam ga Kalah sama tv yg terkenal itu. Puas  deehh terms.. Lazada ok",5,1
"pesan tgl 11 nov eh tgl 12 nov udh sampe, makasih lazada ga pernah nyesel beli di sini, barangnya sesuai dengan foto",5,1
"Pertamanya ga yakin, tapi setelah dicoba bekerja dg baik. Suaranya cukup jelas.",5,1
"Barang blm saya test,tapi over all it's ok bro...nice work 👍👍👍",5,1
"resleting agak kurang lancar,tapi bagus luarnya,melindung harddisk,thanks.....cepat pengiriman",5,1
Barang udah sampe boss sesuai kualitas sama harga .hehe,5,1
"Hooq 6 bulan Sudah Aktiv , Cathcplay 1 bulan sudah aktiv Tinggal Iflix 1 Tahun belum aktiv .. Bonus Ulang Tahun Lazada tgl 27 Maret 2019",5,1
"tv nya sih bagus, tlng share dong, cara nyari siaran tv analog,  trs remote nya kok gak bsa k pakek, padahal udah tak ganti trs baterai nyaa",5,1
"Design nya simple tapi elegan, harganya miring, kualitasnya ok. Tapi kapasitas nya ga sesuai dengan deskripsi nya, di situ tertulis 64GB, ternyata isi 58,88GB -_-",4,1
"alhamdulillah brg mendarat dgn selamat,, dtg'y cepet bgt pula.. cm blm sy unboxing mdh""an gk ada masalah y.. Terimakasih🤗🤗",5,1
Barangnya masih ada ga mas?,4,1
"keren, barang package dll sempurna, nyampe dengan selamat dan tidak cacat. ditunggu untuk konfirmasi HOOQnya ya min",5,1
mantap pokok nya barang joss,5,1
"barang sudh sampe bagus kok,,tpi gk sesuai dengan kapasitas nya cuma 14 gB",4,1
spesifikasinya tidak sesuai camera jelek saya pikir sesuai dengan produk,5,1
produk sesuai foto dan deskripsi. pengiriman cepat. terima kasih!,5,1
Flashdisk kurang bagus di isi data tidak bisa baca yg beli komplain,5,1
nyesel baru tau.. murah tp gak murahan canggih n top markotop,5,1
"pengiriman cepat sesuai est..  respon penjual kurang baik tidak merespon chat, ada gatis seperti warna bocor di pinggir kiri..",4,1
produk tdk bisa di baca...klo di format tdk mau berhenti loading terus....ampun sy kapok belanja barsng murah,5,1
"pesanan datangnya cepat banget, benar-benar mantul semoga awet, makasih Lazada, seller dan tidak lupa kepada kurirnya yang sangat baik 👍👍👍",5,1
"pengiriman sangat cukup cepat,, kurang puas tidak di lindungi kayu. semoga awet aj trimaksih lazada.",5,1
kualitas tv bagus sesuai harga cuma tidak ada tombol sama sekali harus pake remote dan sekrup untuk masang bracket nya kurang cocok ke tv nya,5,1
Barang saya kembalikan dan sampai saat ini saya belum menerima konfirmasi,5,1
"mantapz..... 
quick respon,,,, 
recomended boss.....",5,1
pengiriman dr pihak jne terlalu lama mengendap di sunter sehingga lebih memilih untuk ambil sendiri pelayanan pengiriman tdk baik,4,1
"barang ok, mudah2an tidak bermasalah. saya ada pertanyaan (maaf, karena saya orang awam): 1. Garansi 3 tahun, namun saya tidak menerima kartu garansi atau memang tidak ada kartu garansinya? tolong jelaskan cara klaim garansinya!! 2. Untuk WD Backup dan WD Security Software bagaimana ya? apakah sudah ada didalam harddisknya atau bagaimana? tolong dijelaskan penggunaan WD Backup dan WD Security Softwareny!! Terima kasih.",5,1
"Barang nya bagus.. packing rapih.. tp hanya 14,6 GB tidak sesuai dengan keterangan yg tercantum 16 GB.. yah.. not bad lah.. makasi lazada",5,1
"Barang mantap sudah di test untuk game balap. Pengiriman sangat cepat, cuman yg saya dapet L2nya agak keras dikit.  Btw bisa getar gak ya sticknya? Hehe",5,1
"alhamdulillah tiap belanja di lazmall tidak pernah di kecewain, sangat memuaskan, makasih lazmall, makasih lazada.",5,1
"barang sudah diterima belum di unboxing,niatan beli di bday lazada tp selalu ooops kesalahan di lazada .sempet marah marah sih, tapi Alhamdulillah ada lg tgl28 walaupun harga tak semurah bday.u ninja top markotop tepat waktu 100%",5,1
produk original.....bagus...nggak cacatnya....cumun pengerimannya agak lama dan packing lebih aman lagi kalau bisa pakai kayu.....,5,1
Barang yang saya trima sesuai dengan apa yg tertera di deskripsi. Barang baru. Namun pengiriman yang tdk sesuai jadwal membuat saya menunggu beberapa hari..,5,1
"Barang telah diterima dalam kondisi baik, proses pengiriman cepat. Tetapi hadiah Pen tidak sesuai gambar, digambar merek ""KENKEZ"", yang diterima merek ""KEnKO"". Barangkali maksudnya sama kali ya.... btw... thanks....",5,1
"Barang yang kondisi disegel,buka dan di test oke banget,di luar ekspektasi,harga murah tapi tidak murahan,digital tv-nya bening banget gambarnya,mudah2an awet,thanks lazada...",5,1
"awal y dek2 kan sekali d coba mantul,gak pernah kecewa belanja d lazada",5,1
"Produk diterima cepat dan dgn Kondisi sangat baik dan Berfungsi Normal.Disamping remotenya dikasih Bonus batre sekalian lagi, Excellent service, ga usah ragu lah belanja dari LazMall, dijamin tidak akan kecewa.",5,1
"walaupun Isi nya Nggak Sesuai...Spec. selisih 2 GB.tapi, Bagus Kualitasnya...TOP Laaah",5,1
"Murah tp gak murahan, puasss....",5,1
"manut poko nya, terimakasi lazada   ,dan sinar agung  setrong poko nya pi belom di coba  belom di buka juga",5,1
"packing dirasa msh kurang aman, barang ok work",5,1
"Pengiriman barang nya lambat, tidak sesuai estimasi",5,1
"Ini proses pembelian tercepat yang pernah saya lakukan selama belanja di TokPed...hehe..
Total hanya 1 jam saja mulai dari proses pemesanan sampai barang diterima..Bravo..
Good Respon...Good Packing...Good Product...Good Service...",4,1
"teimakasih, barang sudah sampai dgn cepat.. tp blom sy coba soalnya sy lagi ditempat kerja..",5,1
barang bagus semoga bisa laku di jua.l bisa minta tolong pengiriman lewat pos,5,1
"bagus,tpi ga cocok ama tv nya,tpi lumayan lah,buat cadangan",5,1
uda diterima tp blm di aktifkan ...kok ga dpt voucer kfc 100rb nya ya,5,1
"Bagus Krn sy sdh punya sebelumnya, cm mmg kapasitas g penuh 1 tera ya. Hanya 913 GB.",5,1
"Barang sudah terima , tidak sesuai gambar yg diiklankan lengkap speaker, yg dikirim tanpa speaker, kecewa, type yg sama tanpa speaker pada seller lain jauh lebih murah",5,1
"lebih dr lumayan,buat tv dgn harga murah tp ga murahan. mungkin dah zamannya x .",5,1
