text,rating,sentiment_label
kokoh banget kayanya . termsuk murah,5,positive
"barang sudah sampai, belom di coba, terima kasih",5,positive
"barang sesuai deskripsi, pengiriman cepat, hrga terjangkau, recomended..",5,positive
barang sesuai pesanan,5,positive
barang diterima sesuai dgn pesanan dan redpon cepat,5,positive
"ok sudah di coba, lumayan sesuai harga. tks",5,positive
Sesuai sih. Fungsi baik.,5,positive
andai saja beli satu dus harga bisa kurang lagi Mantap tuh hehee..,5,positive
Top seller.. Selalu puas dengam toko ini dan tokopedia,5,positive
Barang sesuai deskripsi penjual. Respon dan pengiriman barang juga sangat cepat. Terima kasih semoga sukses selalu gan...,5,positive
Barang sesuai deskripsi penjual. Respon dan pengiriman barang juga cepat. Terima kasih semoga sukses selalu gan..,5,positive
Pas... cocok... barang sesuai contoh dan spesifikasi,5,positive
,5,positive
"Sesuai dengan deskripsi, belum sempat dicoba.. Semoga sesuai harapan..",5,positive
Sesuai deskripsi.. produk berfungsi dg baik.. pengiriman cpat.. thx,5,positive
"Trimakasih atas kerjasamanya, barang sesuai dgn benar. 
Semoga berfungsi dgn baik, salam #diy.",5,positive
Isi masih lebih bagus bawahannya staples gun tackler,5,positive
dijamin top nih tokonya,5,positive
Muantab sesuai pesenan......,5,positive
"sesuai deskripsi &amp; gambar, proses cepat, rekomended.",5,positive
Respon cepat dan seauai gambar. Trims,5,positive
"Sesuai deskripsi, mudah2an awet, paking bagus...",5,positive
nyampai....terima kasih,5,positive
"Terimakasih, barang sesuai dengan gambar",5,positive
produk berfungsi baik,5,positive
Good..fast respon..thx gan..,5,positive
sudah dicoba dan bagus ada aneka bonus staple nya semoga awet,5,positive
"Sesuai dgn deskripsi dan foto, dan sangat cocok bagi saya yg baru belajar.  Saya REKOMENDASIKAN Toko Rumah Baju Kita untuk belanja disini sebab komitmen dgn pembicaraan kita dichat. Setelah bayar barang langsung diproses dan dikirim hari itu juga untuk pengirimannya menggunakan Pos Indonesia sudah sesuai dengan waktu pengiriman yg saya pilih. Sy puas dengan pelayan kalian",5,positive
Respon cepat pengiriman cepat barang ssuai deskripsi,5,positive
"Produk sesuai deskripsi, packing aman, Pengiriman cepat, highly recommended seller",5,positive
barang asli mantab berfungsi dengan baik sukses terus ya gan :),5,positive
"Mantap, barang sesuai deskripsi",5,positive
baguss untuk alat lain saya berani beli d toko ini,5,positive
"Paket dah sampai Gan, Makasi ya",5,positive
"Pengiriman tepat, barang sesuai deskripsi, trimakasih",5,positive
"Barang sesuai dan bukan abal2, ada kartu garansi dan barang masih segel.",5,positive
Pengiriman cepat. Top markotop dahhhhhhhh,5,positive
"Mantap,,, recomended seller",5,positive
"Mantap, cuman listrik di rumah ga kuat",5,positive
"mantab joos  tanpa kendala, sampai jg sangat cepat, packingnya aman kemasan dan produk mulus, top pkoknya sukses selalu",5,positive
Sesuai pesanan ... segel dus .. sdh aku coba.. berfungsi dg baik,5,positive
"Barang bagus, respond cepat..",5,positive
Mantap dan mantap mantap mantap,5,positive
"Pengiriman cpt bgt, barang bagus recomended sesuai deskripsi",5,positive
Barang sesuai pesanan. Sudah lgsg dicoba. Recommended seller.,5,positive
,5,positive
Sesuai dgn yg ada digambar.. Tanks gan,5,positive
sudah terima barang nya. tks~,5,positive
Barang nya sudah sampai. Terimakasih,5,positive
Barang sdh sampai dengan baik,5,positive
steples sudah sampai... seller cepat respon.. thanks,5,positive
"Barangnya bagus dan sesuai gambar. belum di buka tapi cukup meyakinkan. Barang sampainya lama, perkiraanku jumat. Packaging kurang rapi, tapi gak masalah sih kalo buat hardware kayak gini.",5,positive
josss sangat cepat dan sesuai harapan,5,positive
pelayanan cepat produk bagus. siap gan dan terima kasih,5,positive
"barang sdh dtrma dengan kondisi sangat baik, terimaksi....",5,positive
"Pengiriman tepat pada waktunya, so saya senang sekali",5,positive
,5,positive
Everything seems to be OK. Recommended seller.,5,positive
terima kasih n maaf baru konfirmasi..,5,positive
,5,positive
barang sesuai dengan deskripsi,5,positive
Paket udah diterima.... kualitas oke bangettt... thanks belawa,5,positive
belum dicoba gan tapi fiishing alat ini mulus banget...,5,positive
barangnya kokoh... sip lah......,5,positive
Barang dah datang gan...  ok barangnya mantab... pengiriman cepat.. sippp,5,positive
Kualitas n harga OK. Recommend!,5,positive
"kualitas sesuai yang diharapkan... tdk mengecewakan...
gan tolong kasi link lapak buat isi staplesnya dong, lupa ga pesan sekalian...  kan ada 3 macam ini isinya...",5,positive
barang sudah saya terima.. senang berbelanja di toko anda,5,positive
,5,positive
Mantapsss gan.. Barang mendarat dengan selamat,5,positive
Barang OK banget....Siiiiiiiiiiiiiiiiiiiipppp,5,positive
Barang ok pengiriman cpt,5,positive
"Good, proses cepat dan komunikatif. Terimakasih.",5,positive
Good seller. Quick shipping. Will buy again.,5,positive
"Kualitas mantap, harga murah",5,positive
bagus sesuai gambar respon cepat pengiriman cepat,5,positive
paket sudah duterima dgn baik boss... barg bags sesuai diskripsi..trim & salm sukses boss...,5,positive
mantapp gan. harga bersaing dibanding toko lainnya. GOOD !!,5,positive
Bagus dan cukup memuaskan sesuai pesanan,5,positive
"seller TOP servicenya
barang-barangnya mantaaaaab semua !!
seneng belanja di toko ini.... !!",5,positive
,5,positive
Barang Bagus. Tkanan tembak bisa di ajust. mantab,5,positive
"gan maaf baru konfirmasi,barang siiiipppppp,cepat nyampainya,tanks ya gan",5,positive
bos barang siiiipppppp dan cepat pengirimannya,5,positive
"Respon Seller Cepat, Kiriman Cepat, Barang Mantap..!!",5,positive
"respon kilaat, brg ssuai ooooooook gan",5,positive
barang sesuai diskripsi dan berfungsi baik. juga cepat pengurimannya,5,positive
"Respon cepat dan pesanan sesuai... Mantap gan.
Terima kasih",5,positive
,5,positive
"SeMuanye bagus yg penting bise di pakai,tapi lebih bagus lg sesuai sama yg digambar(merk nye beda)",5,positive
,5,positive
"bagus gan, pas banget sama kangaro ts-610 R",5,positive
Sesuai... pengiriman n packing bagus... semoga ok,5,positive
,5,positive
"Jujur pedagangnya masalah berat,, tidak ditambah-tambah,, sehingga pembeli tidak rugi,, misalkan disini 5 kotak hanya 2 kg,, di tempat lain 2,5 kg malah ada yang 3,5. Jadi walau harga sama,, namun kalau beli banyak lebih enak beli disini, karena ongkos jadi murah.",5,positive
,5,positive
Pengiriman barang cepat barang ny jg bagus,5,positive
Sesuai pesanan  pokoknya recommended seller,5,positive
"Hanya saja saya tidak menanyakan stok terlebih dahulu, tapi, okelah",5,positive
sesuai gambar dan deskripsi. harga termurah se tokopedia :),5,positive
"Fast respon..cepat sampai, produk sesuai pesanan",5,positive
Paket dah sampe..... Thank u...,5,positive
mantap barang dgn cepat sampai,5,positive
Biarlah bintang yang berbicara 😁😁😁,5,positive
,5,positive
Ori. Respon ngebut. Thank you y,5,positive
berfungsi baik..untuk newbie cari gugel cara reloadnya..krn manual tak diberi asumsi you.re pro,5,positive
Biar bintang yang bicara,5,positive
Bagus. Recommended seller and product,5,positive
"Terimakasih ada bonus isinya, barang bagus 👍👍👍",5,positive
"Mantabssssssss barang sdh saya terima, 😁😁",5,positive
"Sesuai diskripsi,  recommend seller",5,positive
"Barang sudah diterima dengan baik.
Barang yang di kirim sesuai dengan gambar yang ada di etalase.
Sayang-nya kalau di gunakan kadang kala suka nyangkut/loss (tidak selalu/se-sekali)",5,positive
Produk sesuai yg diiklankan- respon dan pengiriman cepat. Sukses sll,5,positive
Barang pengiriman cepat bgt....👍👍👍,5,positive
Sesuai dengan pesanan👌👌👌👏👏,5,positive
,5,positive
barang sampe tujuan...joas,5,positive
,5,positive
package received! let the stars speak!,5,positive
Barang belum dicoba. Tp bonusnya banyak. Thanks ya,5,positive
Sseessuai.pc barang okkkkk,5,positive
Barang bagus terima kasih,5,positive
Sesuai gambar dan deskripsi. Mantappppp recommended seller.👍👍👍👍👍,5,positive
,5,positive
"Barang udh sampe, barangnya bagus, berfungsi dg baik, dpt isi + bonusnya, agannya baik, respon cepat, proses cepat. Terima kasih. Rec.seller.",5,positive
"terima kasih untuk barangnya,, semoga lancar slalu",5,positive
"oke banget lah sesuai bgt,  makasih bonusnya 😘",5,positive
Barang ok - pengiriman cepat - harga murah - berfungsi dgn baik,5,positive
Pengepakan baik dan rapih. Pelayanan juga baik. Tp setiap kali ditembak staplesnya kok tidak ngonci dan kadang bengkok ya gan? Mohon masukkan cara pakainya,5,positive
Barang sudah di terima. Thanks gan :),5,positive
barang sudah diterima dengan baik,5,positive
mantab.... fast response dan bonus isi staplenya banyak.,5,positive
"barang sngt bagus, terima kasih gan",5,positive
"sdh di terima dgn baik, tq",5,positive
"Sesuai dgn harapan sy, thx",5,positive
pelayanan cepat.responsip..dan barang mantap..recomand deh pokoknya,5,positive
,5,positive
respon dan pengirimannya cepat,5,positive
"BAGUS,SESUAI DESKRIPSI
DAN MAKASIH BONUSNYA GAN",5,positive
"Sesuai dengan deskripsi, Recomended Seller",5,positive
,5,positive
terima kasih barang sudah di terima dengan tambahan bonus nya,5,positive
"Terima kasih P'Martin, barang yang saya pesan sudah diantar tepat waktu dan dalam keadaan baik.",5,positive
"barang utuh di segel, thanks gan",5,positive
Terimakasih pak..pesanan sampai magrib pak..hehe y sudah g pa2 uda pake paku manual pak..y mungkin gosendnya lg kurang enak badan..,5,positive
Barang masih segel. Oke punya. Cocok utk pemula. Thx gan,5,positive
"mantap barangnya, hari ini pesan barang langsung datang...dan dah dicoba mantap berfungsi dgn baik...sesuai dengan yg diinginkan...good seller lah..thanks ya gan...sukses selalu...",5,positive
"makasih ya produknya ekonomis,kualitas ok....",5,positive
Respon seller baik dan cepat serta pengemasan rapi dan aman menggunakan bubble wrap,5,positive
Barang Oke Gan ........,5,positive
"pesanan sudah sampai, pelayanan cepat, thx gan, sukses yah",5,positive
"sudah di coba,hasilnya memuaskan",5,positive
"proses sangat cepat, pengiriman aman karena pake bubble wrap",5,positive
"Packing rapi, di pakein plastik bubble segala padahal gak request plastiknya
fast respon, fast delivery
sukses terus gan",5,positive
,5,positive
"Woi yg baca ulasan ini....

Nih toko gua recom bgt....
puas....

Lw klo pada beli jgn pada sungkan...

Numpang promot :
[LINK]",5,positive
Barang sudah diterima dengan baik. Terima Kasih,5,positive
BARANG UDH SAMPEEEEEE...............................TRIMS,5,positive
pesanan sudah datang..barang bagus sudah dicoba,5,positive
"barang sudah diterima sesuai gambar, packing super safety,
kurir super cepat,
makasih ya min.../;-)",5,positive
makasih gan barang dah sampai.mantaf top dech dah bagus dpt bonus 5pack lg.,5,positive
"Terimakasih Gan, paket sudah diterima..",5,positive
"Bagus brgnya,  dapet bonus isinya jg lg.  Top markotop",5,positive
"mantab, real picture and fast resphon",5,positive
,5,positive
,5,positive
Tq barang udah sampai (on time) udah dua kali order rencan mau pesan lagi bnyak untuk pembuatan kandang puyuh 😁,5,positive
Barang bagus dan dapat bonus,5,positive
"Sesuai deskripsi
Recomended seller",5,positive
Untuk kasekian kalinya belanja prodak ini. Recommended seller. Jgn ragu...,5,positive
Barang sudah sampai dan sesuai. Seller fast respon 👍👍👍,5,positive
M ring nya berfungsi dengan baik. Packing baik. Recommended seller sudah 2 kali beli di sini fast respon n fast action,5,positive
"Pembelian ke 2. Pokoknya mantap dah dr seller hingga barang yg di jual. Kualitas top...
Proses pengiriman sangat cpt...",5,positive
"Pelayanan bagus, cepat, aman, seller ramah bgt..TOP pokoknya 👍🏻👍🏻👍🏻👍🏻👍🏻",5,positive
Proses dan pengiriman sangat cepat,5,positive
Barangnya cepet banget nyampenya. Recommended,5,positive
"barang bagus sesuai gambar, makasih gan. semoga jualannya laris.",5,positive
"Barang dapat digunakan, tidak mudah tercecer",5,positive
"Recommended seller, fast respon dan pengiriman jg cepat. Thanks gan",5,positive
"pesanan barang sesuai diskripsi,cepat sampainya dan mudah mudahan awet.terimakasih",5,positive
"Produk ok,kemasan ok,kecepatan mungkn agak ditingkatkn..sip thx",5,positive
"Respon penjual sangat baik, ramah dan cepat. Product bagus. Mantap...👍",5,positive
"Respon cepat , pengiriman cepat",5,positive
"Sesuai deskripsi, sdh dicoba...mantap..thanks gan..smoga sukses!!",5,positive
Barang bagus sesuai pesanan....,5,positive
"Produk sesuai deskripsi, berfungsi dengan baik, paket aman dan rapi!",5,positive
"Barang Sesuai, recomended seller",5,positive
"Telah berkali kali belanja di toko ini..
Tetep aja..
Puas,
Seller ramah, quick respon,
Recommended seller deh....",5,positive
"barang sesuai deskripsi, pengiriman cepat, recomended seller",5,positive
Produk berkualitas bagus dan sangat kuat paku staplesnya. Tks ya,5,positive
Barang sesuau deskripsi.. Seller chat aktif...,5,positive
,5,positive
Kwalitas top pengiriman cepat 👍👍,5,positive
"Sesuai dengan pesanan, ramah dan fast response.",5,positive
,5,positive
makasih....uda nyampek respon cepat...uda dicoba...mg awet...sukses buat pelapak...trims,5,positive
Sesuai deskripsi dan work well.  Trims,5,positive
"Packing rapi,barang tidak ada cacat dan sudah saya test,mudah²an barang awet di gunakan...👍👍",5,positive
Sesuai deskripsi.. mantap,5,positive
"1. Barang bagus
2. Respon cepat
3. Barang lengkap
4. Semua barang berfungsi dengan baik",5,positive
barang sudah sampai thx,5,positive
Sesuai kebutuhan. Terima kasih,5,positive
barang bagus oke sesuai pesanan dan berfungsi dengan baik cooy...very very good,5,positive
Barabg sdh di coba bagus.pengiriman dan fast respon yg baik,5,positive
Makasih brg sudah sampai,5,positive
"Respon penjual sangat baik, ramah dan cepat. Product bagus. Mantap...👍",5,positive
,5,positive
"Barang sesuai pesanan, walaupun di staples ga muat",5,positive
Barang bagus....mantap....,5,positive
,5,positive
Foto dan keterangan cukup mendeskripsikan produk mungkin bisa diberi juga jeterangan cocok untuk jenis stepgun yg mana saja dari produk2 stepgun yg anda jual,5,positive
Barang sesuai pesanan,5,positive
Barang sudah sampai..terimakasih gan,5,positive
"Fast Response, dan barangnya bagus...",5,positive
"Barang diterima dengan baik, dan sesuai",5,positive
thanks ya langsung direspon..  produknya pun recomended......,5,positive
"barangx sudah sampai, lebarnya 10 pas mba dan bisa masuk ..!!! saya mau pesan lagi tapi yang tingginya lebih dari 8 Mba ....!!!",5,positive
,5,positive
,5,positive
,5,positive
Cepet sampe walaupun dibungkus ala kadarnya.,5,positive
,5,positive
"Barang sudah di terima dengan baik, packing rapi. Recommended...!",5,positive
"barang sudah diterima dengan baik dan sesuai pesanan, thanksssss.........",5,positive
"Product bagus,, triplek 4 mm aja bisa tembus",5,positive
"barang sesuai deskripsi produk di iklan, tp belum dipakai..semoga awet",5,positive
"Barang dah sampai, tp keliatan&#39;y bkn product kenmaster, krn ga ada nama merk di staples&#39;y
Tp cukup puas lah, barang bs digunakan dgn baik dan smga aweet
Thx ya",5,positive
Fast respon dan terbaiks,5,positive
makasih barang sudah sampai,5,positive
"Mantap keras dan kuat, dan juga isi mudah di cari",5,positive
"Terima kasih, paket sudah diterima dengan baik. Alat berfungsi sesuai harapan.",5,positive
Barang sudah sampai....tks..,5,positive
"barang sudah samapai gan, sudah di coba mantap",5,positive
Barang sesuai deskripsi... Mksh,5,positive
Barang sesuai.Berfungsi.Dapet isi nya 3 set dalam 1 kotak.,5,positive
Sesuai dengan yg diharapkan pengiriman dan respon pelapak cepat.  Recommended deh,5,positive
"Barang sudah sampai dan diterima dengan baik, trims",5,positive
barang dapat dipakai dengan baik,5,positive
Barang sesuai dengan pesanan....Recommended seller.,5,positive
"Staples nya cukup bagus, terima kasih",5,positive
sudah diterima sesuai pesanan. trims,5,positive
barang bagus kondisi ok,5,positive
,5,positive
,5,positive
trimakasih brg sdh diterima dgn baik,5,positive
belum di test lagi mudah2an bagus dan awet,5,positive
"Telah diterima dgn baik, dan pengiriman cepat.
Trima kasih",5,positive
paket sudah diterima dengan baik,5,positive
terima kasih barang sampe dengn cepat,5,positive
sudah sampai. trimsssss...........................,5,positive
di gunakan berfungsi dengan baik.....,5,positive
mgk krn jarak jd lama di pengiriman aja.tks,5,positive
"sesuai deskripsi,.......thanks gan,...sukses terus",5,positive
"trim's gan.....
respon cepat...
baranh udah di coba, kondisi Oke.... mantap, siap order lg.",5,positive
,5,positive
"lagi lagi... proses cepat, pengiriman kilat, packing mantab, pokoknya best seller...",5,positive
"proses cepat, harga murah, barang bagus,.. tq boss",5,positive
"proses cepat, pengiriman kilat, packing mantab, pokoknya best seller...",5,positive
sudah  dicoba  barangya   berfungsi  dengan   baik,5,positive
"barang sudah sampai,,sesuai dengan pesanan,,terimakasih,,",5,positive
"sesuai ekspektasi, tampak kokoh, sip lh",5,positive
"Reveiw Negatif: 
1. Barang sampai masih tersegel. Padahal udah diminta buat dicoba dulu sebelum dikirim. Alhamdulillah ga ada masalah jadi ga perlu ada kompain, apalagi berkepanjangan. Mungkin karena seller udah yakin barangnya bagus.
2. Tidak direkomendasikan untuk amunisi jenis T 10-14mm (paku) karena terjadi macet dan harus dibongkar lalu aminisi yg nyangkut didorong paksa keluar. Bisa disebut ini kelemahan produk serupa merk apapun. (bisa dilihat di gambar)

Review POSITIF:
1. Barangnya emejing (materialnya manteb), harga warbiazah, packing aman dan tebal.
2. Bisa digunakan dengan 3 jenis amunisi, dan dibekali 3 jenis amunisinya. Sayangnya 1 amunisi tidak direkomendasikan (disebut di atas)
3. Ada fitur Adjutable Driving Force sangat membantu untuk menyesuaikan medan pemakuan.
4. Bila terlanjur macet karena amunisis paku yg disebut tadi, pembongkaran mudah. Cukup lepas 2 pin yang di atas, dorong paksa dengan pendorongnya. Kondisi macet cek di gambar.

Kesimpulannya? Lihatnya bintang yang mewakili kepuasan saya.
Semoga laris manis buat recomended seller ini.",5,positive
"paket udah diterima gan, paking dan barangnya mantap",5,positive
,5,positive
terimakasih gan barang sudah sampai dengan selamat,5,positive
barang sudah sampai dan sesuai harapan,5,positive
"thanks, gan, paket dh sampai, barang ok dn sesuai pesanan. recomended seller",5,positive
,5,positive
"Brg sudah terima. Pengiriman cepat. Kualitas barang bagus melebihi ekspektasi saya untuk barang ini. Sdh dicoba, mantap hasilnya. Recommended Seller.",5,positive
produk bagus. mantap. sukses terus,5,positive
"Sudah sampai, terima kasih banyaaak",5,positive
"WARNING !!!!    AWAS !!!!!   HATI-HATI !!!!!    Agan ini menjual barang MURAH tapi tidak MURAHAN !!!! Semoga banyak penjual barang di TOKOPEDIA seperti Agan ini, JUJUR and fast respon. Terimakasih Eddy Suryadi - Gunungsitoli",5,positive
"Barang sdh sampe dgn baik, sukses yaa gan..",5,positive
"Barang sudah diterima dengan baik, terima kasih.....",5,positive
"Barang sdh diterima, thx.............",5,positive
Barang sesuai dengan iklan. Seller respond nya sangat cepat.,5,positive
"TERIMA KASIH, sudah sampai kemarin",5,positive
"paket sudah smpai, cept dan rapi.
makasi gan....",5,positive
Kualitas barang sesuai harga.. Recommended seller..,5,positive
"thanks bos,
brg sudah ku terima.",5,positive
"barang berfungsi baik,thanks transaksinya",5,positive
,5,positive
"makasih gan, barang sudah diterima!",5,positive
barang nya sangat bagus sekali dan snagat memuaskan,5,positive
terima kasih gan barang sudah sampai maaf late review biarkan bintang berbicara,5,positive
Mantapppppp.........barang nympe dgn sehat slamt...haaaa,5,positive
"hekternya sudah sampai, thaaannkkss bangeedd",5,positive
bagus cepat murah mantab dah ...................... ane favoritin biar gampang klo beli lagi,5,positive
thks ...........barang sudah diterima,5,positive
pesanan telah diterima lengkap dan utuh juga cepat. terima kasih.,5,positive
,5,positive
,5,positive
barang dapat dipakai dengan baik,5,positive
Barang sesuai dengan pesanan....Recommended seller.,5,positive
,5,positive
sudah diterima sesuai pesanan. trims,5,positive
"paket sudah sampai
trimakasih............",5,positive
,5,positive
barang bagus sesuai dengan deskripsi....,5,positive
trimakasih brg sdh diterima dgn baik,5,positive
sesuai dengan foto .. bagus'........,5,positive
Barang oke  mantapppp................,5,positive
,5,positive
respon cepat dan kiriman cepat. thank you,5,positive
"proses cepat, harga murah, barang bagus,.. tq boss",5,positive
makasih y gannnnnnnn?nnnnnnnnnnnn,5,positive
terimakasih gan barang sudah sampai dengan selamat,5,positive
barang sudah sampai dan sesuai harapan,5,positive
"Bahan tebal dan bagus, sangat ccok di Hekter Tembak kami, gan ! Trims",5,positive
,5,positive
Good qlty. Moga2 bisa terus mempertahankan cara kerja seperti ini di masa mendatang.,5,positive
mantap.kualitas bagus.tq .sukses terus,5,positive
"Respon cepat, kualitas bagus. Recommend",5,positive
"Barang sdh diterima, thx.........",5,positive
Kualitas barang sesuai harga.. Recommended seller..,5,positive
"makasih gan, barang sudah diterima!",5,positive
barang nya mayan buatvstok ane yg udahbmau abis hehehe,5,positive
Sudah sampai malam ini ................. Terima kasih,5,positive
"Barang sudah diterima dengan baik, pelayanan yang baik dan cepat.",5,positive
pesanan telah diterima lengkap dan utuh juga cepat. terima kasih.,5,positive
,5,positive
Barang sesuai deskripsi,5,positive
"Brg sudah diterima sesuai deskripsi...
Terima kasih",5,positive
"barang sudah di terima,,,thx",5,positive
Sangat sesuai dengan kebutuhanku,5,positive
"Barang agak telat dtg nya,,,mudah mudahn bermanfaat,,awet",5,positive
Sip gan barang sudah sampe ....,5,positive
"Paketnya sudah di terima dgn baik,terima kasih",5,positive
"Mantap, berfungsi dengan baik gunstraplessnya",5,positive
Bagus barangnya. Terimakasih Banyak..,5,positive
,5,positive
"Barang sesuai pesanan, terimakasih",5,positive
Barang sesuai dengan yg di gambar,5,positive
,5,positive
"udah di coba, mantap......",5,positive
SESUAI PESANAN MAKASIH TOPED,5,positive
,5,positive
,5,positive
barang sudah diterima dgn baik,5,positive
"barang sdh mndarat dngan selamat,, sesuai dengan digambar,, mdh""an awet,,
thx gan,,",5,positive
mantap... cepat dan packing aman...,5,positive
,5,positive
,5,positive
"Harga kompetitif dr sebelah, barang ajib+sesuai deskripsi, seller mantab. 
Thanks ya gan udh dikirim cepet...",5,positive
barang sudah diterima dengan baik .,5,positive
good barang sampai dngan selamat packing bagus... brng sesuai,5,positive
barang sudah diterima..tapi belum dicoba..recomended seller..,5,positive
"barang bagus pake banget
pengiriman mantttap",5,positive
barang sesuai pesanan respon cepat pengiriman cepat. thanks seller n tokopedia,5,positive
,5,positive
biarlah bintang bicara ..........................,5,positive
,5,positive
barang sudah sampai.............,5,positive
sudah diterima dengan baik dan selamat,5,positive
Barang bagus...bisa kepake langsung,5,positive
"nice, good stuff, terimakasih",5,positive
Makasih juragannnnnnnnnnnnn,5,positive
barang sesuai deskripsi,5,positive
"Terima kasih, barang sudah diterima dengan baik",5,positive
Terima kasih. Paket dah sampai.,5,positive
Barang ssesuai gambar dan pengirimannya cepat..,5,positive
barang sesuai pengiriman cepat,5,positive
"apalagi ini,,, okeehhh...",5,positive
trima kasih....response cepat,5,positive
barang dah sampe  sesuai gambar makasih ya,5,positive
pengiriman cepat dan fungsi dengan baik thanks,5,positive
terimakaaaassiiiiiiiiiihhhhh semoga tambah laris tokonya ya kaka,5,positive
"Respon cepat, pengiriman cepat. Pilih paket regular sampenya juga cuma sehari. Thanks ya bos!",5,positive
,5,positive
stepless ok...........sip lah,5,positive
pengiriman cepat kualitas barang bagus.  thanks,5,positive
mantap gan...  barang sudah dicoba.  hasilnya sesuai harapan.  thx,5,positive
thanks barang dah sampe. pengiriman cepat,5,positive
"Maaf baru sempet ksh ulasan.. Brg udh diterima 2 hari yg lalu.. Alatnya udh dicoba, berfunsi dgn baik.. Mksh yaa.. :)",5,positive
Terima ksih...ssuai hrpn...puas..,5,positive
"Barang sudah diterima, kemasan bagus...terimakasih",5,positive
,5,positive
"Respon seller cepat, pengiriman super cepat, produk sesuai deskripsi. Terima kasih.",5,positive
"Barang sudah sampai gan, blom di coba sih. Semoga aja awet gan. Thanks ya",5,positive
Selamat sampai tujuan..recommended lah...,5,positive
Makasih gan hasil bagus sudah dicoba.,5,positive
biarkan bitang yang berbicara,5,positive
Barang sudah diterima,5,positive
Pengiriman sngat cpt. Produk sesuai deskripsi. Makasih byk bosq.. sukses slalu..,5,positive
Good product... great service,5,positive
Barang oke.. material sangat kokoh.. mantap!,5,positive
"Produk bagus, sesuai deskripsi, pengiriman cepat",5,positive
Sangat bagus dan respon yang cepat,5,positive
"Bagus, sesuai deskripsi, packaging produk terlihat baru, semua berfungsi normal. Pesan tanggal 12 kemudian tanggal 14 sudah sampai",5,positive
Okeokeokeokeokeokeoke,5,positive
"Barang telah sampai dengan baik, sesuai deskripsi, terimakasih",5,positive
"Produk lumayan bagus, respon seller yg sangat bagus",5,positive
"Barang sesuai, pelayanan cepat",5,positive
"Barang ok,, pengriman cepat,, terimakasih",5,positive
Barang bagus dan melebihi angan2,5,positive
"Barang udh d tes drive, sesuai deskripsi",5,positive
Paket sdah sampai tujuan... Barang mantaaaaab... Kokoh... Thnx..gan👍👍,5,positive
"Barang bagus datang juga cepat, sip!",5,positive
"Produk sesuai deskripsi, seller fast respone..",5,positive
Good product &amp; seller.. Thx..,5,positive
,5,positive
"pesanan sudah diterima dengan baik dan cepat... makasih banyak.
.",5,positive
"Produk Bagus, Harga Terjangkau, Good Seller..",5,positive
"Pengiriman cepat, barang mantap dan kokoh karena full metal. Really heavy duty!",5,positive
barang sudah diterima dengan baik,5,positive
"Barang sesuai pesanan, blm dicoba, tp keseluruhan produknya ok banget",5,positive
"Recomended Saler, barang sesuai",5,positive
Brg sesuai pesanan Bagus,5,positive
"terima kasih, barang bagus..., semoga awet..",5,positive
Produk bagus seperti difoto,5,positive
Barang sudah di terima dan sesuai dengan deskripsi.......,5,positive
Sipppppp0ppppppppppppppp,5,positive
"Respon cepat dan Barang sesuai, thanks.",5,positive
Bagus dan puas. Thanks recommended seller,5,positive
"Produk nya keren sesuai pic, kuat juga bisa nembus kayu kusen, sangat membantu saya pasang tirai anti nyamuk di kusen pintu, proses cepat, thx gan",5,positive
Barang bagus harga jg ok tks,5,positive
Barang sudah diterima dg baik Terima kasih,5,positive
fast respond and delivery,5,positive
"respon cepat, barang sampai di tangan kurang dari 7 jam,
barang sesuai dengan deskripsi, langsung dipakai aman. semoga awet.",5,positive
"langsung dicoba. langsung mak nyosssss

goooooooooooooooooooooooood",5,positive
"thanks gan, barang sudah sampai",5,positive
"sesuai dgn gambar semoga tahan lama spt ulasan produk dan penjual ,pelayanan ramah dan cepat respon trim gan",5,positive
"barang sdh sampai, sesuai pesanan.. pengirimannya pun cepat..",5,positive
"Terima kasih, respon cepat dan produk sesuai dgn katalog.",5,positive
,5,positive
Mantap respon sangat cepat terima kasih gan..,5,positive
Terimakasih barangnya sdh sampai sesuai gambar,5,positive
Terima kasih banyak pesanannya sudah sampai. recomended seller,5,positive
Sangat sesuai dengan yg di tawarkan,5,positive
very useful. value for money. tq seller.,5,positive
barang sudah mendarat..thanks gan..blm dicoba sih..mudah2an bagus n awet..dan bermanfaat,5,positive
"Kualitas barang ok sesuai harapan bisa untuk reparasi springbed, pelayanan cepat.",5,positive
kereeennnn......fast respon lagi,5,positive
kualitas cukup oke dan sesuai dgn di pict !,5,positive
terimakasiiiiiih........good seller,5,positive
bagus pacingnya and barangnya mantap.....isya allah order lagi barang lainnya.,5,positive
"barang sudah sampai, terima kasih",5,positive
"Barang sesuai gambar, sudah di coba di kayu, kualitas bagus, Pengiriman & respon pembeli cepat, sukses jualannya gan....",5,positive
Mantab gan barang bagusssssssss,5,positive
terima kasih semoga awet...........,5,positive
"Barang udah diterima, thanks gan............................................",5,positive
Barang sudah landing...... barang bagus.... berfungsi.... plus gratis isi kombinasi staples..... terima kasih....,5,positive
,5,positive
"bagus sesuai deskripsi, pengirimanpun cepat..",5,positive
"Respon pelayanan dan pengiriman cepat, trims kk. Senang belanja di sini. Sukses terus ya KK",5,positive
terima kasih barang sudah sampai.....,5,positive
Sudah sampai paketnya. Terima Kasih...,5,positive
Barang sudah diterima dan dipakai. Terima kasih banyak,5,positive
